Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102
,,sp020,45.88597407,17.99333634,35.08827718,26.99424222,46.78436957,17.09494084,62.9809149,42.28391663,30.58782424,12.5944879,80.97425124,22.49378928,9.899301387,53.98000902,40.48712562,16.19654533,12.5944879,9.000905885,6.297243948,55.78527545,15.29814983,21.59539378,38.69033462,53.08161352,20.69699828,53.08161352,29.68942873,27.89263773,22.88365903,16.95085854,31.3590883,31.3590883,15.25577269,13.56068683,44.91977513,23.73120196,28.81645952,16.95085854,73.73623465,14.40822976,14.40822976,15.25577269,19.49348732,95.77235075,53.3952044,71.19360587,10.17051512,10.17051512,234.7693908,66.10834831,65.26080538,33.05417415,23.73120196,55.93783318,57.63291904,39.83451757,57.63291904,51.70011855,60.17554782,33.05417415,110.1805805,45.76731806,16.95085854,9.322972197,20.34103025,17.79840147,40.6820605,66.10834831,55.09029025,10.17051512,25.42628781,35.59680293,32.20663123,12.7131439,28.81645952,31.3590883,18.64594439,4.237714635,19.49348732,32.20663123,26.27383074,36.44434586,23.73120196,1.695085854,6.780343416,33.05417415,21.18857317,7.19563945,19.79012735,17.99333634,27.96891659,,,,sp020,286.6828344,,495.4341736,,490.4029177
,,sp021,45.55176562,17.86228268,34.83271328,26.79763087,46.4436177,16.9704306,62.52219622,41.97594361,30.36503918,12.5027565,80.3844789,22.32995677,9.827200267,53.58684803,40.19223945,16.07857852,12.5027565,8.935348188,6.251378252,55.37896589,15.18672644,21.43810469,38.40853529,52.69499595,20.54625261,52.69499595,29.4731871,27.68948294,22.71698692,16.82739772,31.13068578,31.13068578,15.14465795,13.46191817,44.59260395,23.5583568,28.60657612,16.82739772,73.19918007,14.30328806,14.30328806,15.14465795,19.35150738,95.07479711,53.00630281,70.67507041,10.09643863,10.09643863,233.0594584,65.6268511,64.78548121,32.81342555,23.5583568,55.53041247,57.21315224,39.54438464,57.21315224,51.32356304,59.7372619,32.81342555,109.3780852,45.43397384,16.82739772,9.255068745,20.19287726,17.6687676,40.38575452,65.6268511,54.68904258,10.09643863,25.24109658,35.33753521,31.97205566,12.62054829,28.60657612,31.13068578,18.51013749,4.206849429,19.35150738,31.97205566,26.08246646,36.17890509,23.5583568,1.682739772,6.730959087,32.81342555,21.03424715,7.143230331,19.64598684,17.86228268,27.76520623,,,,sp021,285.5307948,,494.7883687,,491.7083113
,,sp022,45.19937783,17.72410032,34.56324792,26.59032479,46.08433056,16.8391476,62.03852543,41.65121832,30.13013568,12.40603536,79.76262575,22.15721255,9.75117719,53.17230096,39.88131287,15.95419487,12.40603536,8.866224466,6.203017682,54.95055502,15.06924215,21.27225983,38.11140743,52.28734824,20.3873071,52.28734824,29.24518296,27.47527751,22.54124864,16.69722122,30.88985925,30.88985925,15.02749909,13.35777697,44.24763622,23.3761097,28.38527607,16.69722122,72.63291229,14.19263803,14.19263803,15.02749909,19.2018044,94.33929987,52.59624683,70.12832911,10.01833273,10.01833273,231.2565138,65.11916274,64.28430168,32.55958137,23.3761097,55.10083001,56.77055213,39.23846986,56.77055213,50.92652471,59.27513532,32.55958137,108.5319379,45.08249728,16.69722122,9.183471669,20.03666546,17.53208228,40.07333092,65.11916274,54.26596895,10.01833273,25.04583182,35.06416455,31.72472031,12.52291591,28.38527607,30.88985925,18.36694334,4.174305304,19.2018044,31.72472031,25.88069288,35.89902561,23.3761097,1.669722122,6.678888486,32.55958137,20.87152652,7.087970406,19.49400577,17.72410032,27.55041501,,,,sp022,284.3505133,,494.1078384,,492.7721942
,,sp023,44.827453,17.57825687,34.27884289,26.37152527,45.70512385,16.70058602,61.52803901,41.30848966,29.88220869,12.30395182,79.10629588,21.97489107,9.67093925,52.73477062,39.55314794,15.82291516,12.30395182,8.793268393,6.15197591,54.49839224,14.9452443,21.09722021,37.79780623,51.85709976,20.21954936,51.85709976,29.00453784,27.24919612,22.3557671,16.55982748,30.63568084,30.63568084,14.90384473,13.24786199,43.88354283,23.18375848,28.15170672,16.55982748,72.03524955,14.07585336,14.07585336,14.90384473,19.0438016,93.56302528,52.16345657,69.55127543,9.935896489,9.935896489,229.3536106,64.58332718,63.75533581,32.29166359,23.18375848,54.64743069,56.30341344,38.91559458,56.30341344,50.50747382,58.78738756,32.29166359,107.6388786,44.7115342,16.55982748,9.107905115,19.87179298,17.38781886,39.74358596,64.58332718,53.81943932,9.935896489,24.83974122,34.77563771,31.46367222,12.41987061,28.15170672,30.63568084,18.21581023,4.139956871,19.0438016,31.46367222,25.6677326,35.60362909,23.18375848,1.655982748,6.623930993,32.29166359,20.69978435,7.029646766,19.33359859,17.57825687,27.32371535,,,,sp023,283.1646012,,493.4012764,,493.5113044
,,sp024,44.43463341,17.42421994,33.97845998,26.14043358,45.30461331,16.55424004,60.98887346,40.94650648,29.62035316,12.19613322,78.41309339,21.78232676,9.58619354,52.27265981,39.2065467,15.68426015,12.19613322,8.716213647,6.09806661,54.02082695,14.81428026,20.91234687,37.46658691,51.40267992,20.04236697,51.40267992,28.75037326,27.01041348,22.1598652,16.41471497,30.36722269,30.36722269,14.77324347,13.13177197,43.49899466,22.98060095,27.90501544,16.41471497,71.4040101,13.95250772,13.95250772,14.77324347,18.87692221,92.74313956,51.70635214,68.94180286,9.84882898,9.84882898,227.3438023,64.01738837,63.19665262,32.00869418,22.98060095,54.16855939,55.81003089,38.57458017,55.81003089,50.06488065,58.27223813,32.00869418,106.6956473,44.31973041,16.41471497,9.028093232,19.69765796,17.23545071,39.39531592,64.01738837,53.34782364,9.84882898,24.62207245,34.47090143,31.18795844,12.31103622,27.90501544,30.36722269,18.05618646,4.103678742,18.87692221,31.18795844,25.4428082,35.29163718,22.98060095,1.641471497,6.565885987,32.00869418,20.51839371,6.968046503,19.16417972,17.42421994,27.08427969,,,,sp024,281.9956696,,492.6773761,,493.8423799
,,sp025,44.01646453,17.26024274,33.65869286,25.89442917,44.87825715,16.39845012,60.41491465,40.56116394,29.34159965,12.08135691,77.67515739,21.57733596,9.495979049,51.78072822,38.8375787,15.5366575,12.08135691,8.63418643,6.040678453,53.51244358,14.67486488,20.71554334,37.11399346,50.9189356,19.85375072,50.9189356,28.47980703,26.75622179,21.95132143,16.2602381,30.08144048,30.08144048,14.63421429,13.00819048,43.08963096,22.76433334,27.64240477,16.2602381,70.73203573,13.82120238,13.82120238,14.63421429,18.69927381,91.87034525,51.21975001,68.29300001,9.756142859,9.756142859,225.2042977,63.41492858,62.60191668,31.70746429,22.76433334,53.65878572,55.28480953,38.21155953,55.28480953,49.5937262,57.72384525,31.70746429,105.6915476,43.90264286,16.2602381,8.943130954,19.51228572,17.07325,39.02457144,63.41492858,52.84577382,9.756142859,24.39035715,34.14650001,30.89445239,12.19517857,27.64240477,30.08144048,17.88626191,4.065059525,18.69927381,30.89445239,25.20336905,34.95951191,22.76433334,1.62602381,6.504095239,31.70746429,20.32529762,6.902471073,18.98382798,17.26024274,26.82939286,,,,sp025,280.7407396,,491.7952455,,493.9381289
,,sp026,43.56853427,17.08459517,33.31616769,25.63091645,44.42155693,16.23157252,59.8001068,40.14839629,29.04300705,11.95841188,76.88470197,21.35775581,9.399343929,51.25378552,38.44235098,15.37854987,11.95841188,8.546321278,5.979205941,52.9678782,14.52552722,20.50473316,36.73630568,50.40076287,19.65171051,50.40076287,28.1899844,26.4839391,21.72793545,16.094767,29.77531895,29.77531895,14.4852903,12.8758136,42.65113256,22.5326738,27.3611039,16.094767,70.01223646,13.68055195,13.68055195,14.4852903,18.50898205,90.93543356,50.69851606,67.59802141,9.656860201,9.656860201,222.912523,62.76959131,61.96485296,31.38479565,22.5326738,53.11273111,54.72220781,37.82270245,54.72220781,49.08903936,57.13642286,31.38479565,104.6159855,43.45587091,16.094767,8.852121851,19.3137204,16.89950535,38.6274408,62.76959131,52.30799276,9.656860201,24.1421505,33.7990107,30.5800573,12.07107525,27.3611039,29.77531895,17.7042437,4.02369175,18.50898205,30.5800573,24.94688885,34.60374905,22.5326738,1.6094767,6.437906801,31.38479565,20.11845875,6.832228592,18.79064047,17.08459517,26.55636555,,,,sp026,279.2992152,,490.6360281,,494.0266307
,,sp027,43.08954867,16.89676982,32.94989499,25.34913419,43.93319332,16.05312517,59.14267384,39.70701114,28.72371281,11.82694299,76.03944366,21.12295201,9.296009022,50.69030947,38.01972183,15.20948051,11.82694299,8.452364368,5.913471493,52.38555769,14.36583586,20.27930735,36.33243252,49.84666482,19.4356627,49.84666482,27.88006815,26.19277885,21.48906195,15.91782367,29.44797379,29.44797379,14.3260413,12.73425893,42.18223272,22.28495314,27.06030024,15.91782367,69.24253296,13.53015012,13.53015012,14.3260413,18.30549722,89.93570372,50.14114455,66.85485941,9.550694201,9.550694201,220.4618578,62.0795123,61.28362112,31.03975615,22.28495314,52.5288181,54.12060047,37.40688562,54.12060047,48.54936219,56.50827402,31.03975615,103.4658538,42.9781239,15.91782367,8.754803017,19.1013884,16.71371485,38.2027768,62.0795123,51.73292692,9.550694201,23.8767355,33.4274297,30.24386497,11.93836775,27.06030024,29.44797379,17.50960603,3.979455917,18.30549722,30.24386497,24.67262669,34.22332089,22.28495314,1.591782367,6.367129467,31.03975615,19.89727958,6.757116147,18.58405913,16.89676982,26.26440905,,,,sp027,277.697282,,489.2414718,,494.1076796
,,sp028,42.57821374,16.69625929,32.55888528,25.04832116,43.41184704,15.86262599,58.44083974,39.2358161,28.38285434,11.68659505,75.13709902,20.87229022,9.18569517,50.08877786,37.56854951,15.0289927,11.68659505,8.352061876,5.843297527,51.76390891,14.1953594,20.03865693,35.90128292,49.25514457,19.20502364,49.25514457,27.54922105,25.88195446,21.23405562,15.72893009,29.09852066,29.09852066,14.15603708,12.58314407,41.68166473,22.02050212,26.73918115,15.72893009,68.42084588,13.36959057,13.36959057,14.15603708,18.0882696,88.86845499,49.54612977,66.06150636,9.437358052,9.437358052,217.8456817,61.34282734,60.55638083,30.67141367,22.02050212,51.90546928,53.47836229,36.9629857,53.47836229,47.97323676,55.83770181,30.67141367,102.2380456,42.46811123,15.72893009,8.650911547,18.8747161,16.51537659,37.74943221,61.34282734,51.11902278,9.437358052,23.59339513,33.03075318,29.88496716,11.79669756,26.73918115,29.09852066,17.30182309,3.932232522,18.0882696,29.88496716,24.37984163,33.81719969,22.02050212,1.572893009,6.291572034,30.67141367,19.66116261,6.676930822,18.36352588,16.69625929,25.95273464,,,,sp028,275.9611255,,487.6533239,,494.1810701
,,sp029,42.03323552,16.48255615,32.14214907,24.72771613,42.85619876,15.65959292,57.69282844,38.73361877,28.01956908,11.53701293,74.1753846,20.60513614,9.068123216,49.44766846,37.0876923,14.83662968,11.53701293,8.245159979,5.768506464,51.10135874,14.01366644,19.78217291,35.44176582,48.62470523,18.95920967,48.62470523,27.19660584,25.55067937,20.96227113,15.52760825,28.72607526,28.72607526,13.97484742,12.4220866,41.14816185,21.73865155,26.39693402,15.52760825,67.54509587,13.19846701,13.19846701,13.97484742,17.85674948,87.7309866,48.91196598,65.21595464,9.316564948,9.316564948,215.0573742,60.55767216,59.78129175,30.27883608,21.73865155,51.24110722,52.79386804,36.48987938,52.79386804,47.35920515,55.12300928,30.27883608,100.9294536,41.92454227,15.52760825,8.540184536,18.6331299,16.30398866,37.26625979,60.55767216,50.4647268,9.316564948,23.29141237,32.60797732,29.50245567,11.64570619,26.39693402,28.72607526,17.08036907,3.881902062,17.85674948,29.50245567,24.06779278,33.38435773,21.73865155,1.552760825,6.211043299,30.27883608,19.40951031,6.591469701,18.12848263,16.48255615,25.62055361,,,,sp029,274.1169312,,485.9133322,,494.2465964
,,sp030,41.45332004,16.25515302,31.69869689,24.38655787,42.26492919,15.44354387,56.89686391,38.19922676,27.63299446,11.37784144,73.15201693,20.32085545,8.943014002,48.76545906,36.57600846,14.63193472,11.37784144,8.131404854,5.688920722,50.39633404,13.82032558,19.5092463,34.95279017,47.95384991,18.69763715,47.95384991,26.82138532,25.19816702,20.67306319,15.31338014,28.32975326,28.32975326,13.78204213,12.25070411,40.58045737,21.4387322,26.03274624,15.31338014,66.61320361,13.01637312,13.01637312,13.78204213,17.61038716,86.52059779,48.23714744,64.31619659,9.188028084,9.188028084,212.0903149,59.72218255,58.95651354,29.86109127,21.4387322,50.53415446,52.06549248,35.98644333,52.06549248,46.70580943,54.3624995,29.86109127,99.53697091,41.34612638,15.31338014,8.422359077,18.37605617,16.07904915,36.75211234,59.72218255,49.76848546,9.188028084,22.97007021,32.15809829,29.09542227,11.48503511,26.03274624,28.32975326,16.84471815,3.828345035,17.61038716,29.09542227,23.73573922,32.9237673,21.4387322,1.531338014,6.125352056,29.86109127,19.14172518,6.50052987,17.87837131,16.25515302,25.26707723,,,,sp030,272.1908848,,484.0632443,,494.304053
,,sp031,40.83717332,16.01354247,31.22753926,24.02408515,41.63671901,15.21399678,56.0511701,37.63144767,27.22226792,11.20872544,72.06471257,20.01881381,8.81008837,48.04062742,36.03235629,14.41445109,11.20872544,8.010542678,5.604362721,49.64726169,13.6149054,19.21926812,34.4332649,47.24108173,18.41972243,47.24108173,26.42272222,24.82363084,20.36578647,15.08576776,27.90867035,27.90867035,13.57719098,12.0686142,39.97728455,21.12007486,25.64580519,15.08576776,65.62308974,12.82290259,12.82290259,13.57719098,17.34863292,85.23458782,47.52016843,63.36022458,9.051460654,9.051460654,208.9378834,58.83449425,58.08020586,29.41724712,21.12007486,49.78303359,51.29161037,35.45155423,51.29161037,46.01159166,53.55447553,29.41724712,98.05749041,40.73157294,15.08576776,8.297172266,18.10292131,15.84005614,36.20584261,58.83449425,49.02874521,9.051460654,22.62865163,31.68011229,28.66295874,11.31432582,25.64580519,27.90867035,16.59434453,3.771441939,17.34863292,28.66295874,23.38294002,32.43440068,21.12007486,1.508576776,6.034307102,29.41724712,18.8572097,6.403908412,17.61263386,16.01354247,24.8915168,,,,sp031,270.2091717,,482.1448076,,494.3532343
,,sp032,40.18350138,15.75721711,30.72768669,23.63953674,40.97024891,14.97046958,55.15397096,37.0290891,26.78652687,11.02930976,70.91118806,19.69837692,8.669067161,47.27165133,35.45559403,14.18372204,11.02930976,7.882319628,5.514654881,48.85256854,13.39697451,18.91162939,33.88209897,46.48490379,18.12488186,46.48490379,25.99977934,24.42628427,20.03979566,14.84429308,27.46194221,27.46194221,13.35986378,11.87543447,39.33737667,20.78201032,25.23529824,14.84429308,64.57267492,12.61764912,12.61764912,13.35986378,17.07093705,83.87025593,46.75952322,62.34603096,8.906575851,8.906575851,205.5934592,57.89274303,57.15052838,28.94637151,20.78201032,48.98616718,50.47059649,34.88408875,50.47059649,45.27509391,52.69724045,28.94637151,96.48790505,40.07959133,14.84429308,8.164361197,17.8131517,15.58650774,35.6263034,57.89274303,48.24395252,8.906575851,22.26643963,31.17301548,28.20415686,11.13321981,25.23529824,27.46194221,16.32872239,3.711073271,17.07093705,28.20415686,23.00865428,31.91523013,20.78201032,1.484429308,5.937717234,28.94637151,18.55536636,6.301402414,17.33071218,15.75721711,24.49308359,,,,sp032,268.1979776,,480.1997699,,494.3939346
,,sp033,39.49101026,15.48566952,30.1981497,23.2321514,40.2641996,14.71248018,54.20349044,36.39095866,26.32490876,10.83923924,69.68915996,19.35891046,8.51967122,46.45700856,34.84457998,13.93929084,10.83923924,7.74648188,5.41961962,48.01068148,13.1661015,18.58572112,33.2982013,45.68381922,17.81253178,45.68381922,25.55171942,24.00534074,19.69444546,14.58847812,26.98868451,26.98868451,13.1296303,11.67078249,38.65946701,20.42386936,24.8004128,14.58847812,63.4598798,12.4002064,12.4002064,13.1296303,16.77674983,82.42490135,45.95370606,61.27160809,8.75308687,8.75308687,202.0504219,56.89506465,56.16564075,28.44753233,20.42386936,48.14197778,49.60082559,34.28292357,49.60082559,44.49485825,51.78909731,28.44753233,94.82510775,39.38889091,14.58847812,8.023662964,17.50617374,15.31790202,35.01234748,56.89506465,47.41255388,8.75308687,21.88271717,30.63580404,27.71810842,10.94135859,24.8004128,26.98868451,16.04732593,3.647119529,16.77674983,27.71810842,22.61214108,31.36522795,20.42386936,1.458847812,5.835391246,28.44753233,18.23559764,6.19280896,17.0320482,15.48566952,24.07098889,,,,sp033,266.183488,,478.2698788,,494.4259483
,,sp034,38.75840598,15.1983923,29.63793882,22.80116791,39.51725176,14.43954652,53.1979525,35.71586395,25.83655101,10.63815872,68.3963448,18.9997801,8.361621387,45.59517689,34.1981724,13.68070074,10.63815872,7.60277561,5.319079358,47.12002737,12.92185497,18.24093433,32.68048085,44.83633112,17.48208855,44.83633112,25.07770524,23.56001368,19.32909053,14.31784484,26.48801295,26.48801295,12.88606036,11.45427587,37.94228883,20.04498278,24.34033623,14.31784484,62.28262505,12.17016811,12.17016811,12.88606036,16.46552157,80.89582335,45.10121125,60.13494833,8.590706904,8.590706904,198.302151,55.83959488,55.12370263,27.91979744,20.04498278,47.24888797,48.68067246,33.64693537,48.68067246,43.66942676,50.82834918,27.91979744,93.06599146,38.65818107,14.31784484,7.874814662,17.18141381,15.03373708,34.36282762,55.83959488,46.53299573,8.590706904,21.47676726,30.06747416,27.2039052,10.73838363,24.34033623,26.48801295,15.74962932,3.57946121,16.46552157,27.2039052,22.1926595,30.78336641,20.04498278,1.431784484,5.727137936,27.91979744,17.89730605,6.077925135,16.71608385,15.1983923,23.62444399,,,,sp034,264.1918885,,476.3968817,,494.4490698
,,sp035,37.98439457,14.89487803,29.04606456,22.34582503,38.72808608,14.15118653,52.1355811,35.00261258,25.32059106,10.42571303,67.03045914,18.62035153,8.194638504,44.6846341,33.51522957,13.40749502,10.42571303,7.450946996,5.212856514,46.17903308,12.66380351,17.87666002,32.02784655,43.9409426,17.13296852,43.9409426,24.57689956,23.08951654,18.94308558,14.03191525,25.95904321,25.95904321,12.62872372,11.2255322,37.18457541,19.64468135,23.85425592,14.03191525,61.03883133,11.92712796,11.92712796,12.62872372,16.13670253,79.28032115,44.20053303,58.93404404,8.419149148,8.419149148,194.3420262,54.72446946,54.0228737,27.36223473,19.64468135,46.30532032,47.70851184,32.97500083,47.70851184,42.7973415,49.81329913,27.36223473,91.20744911,37.88617117,14.03191525,7.717553386,16.8382983,14.73351101,33.67659659,54.72446946,45.60372455,8.419149148,21.04787287,29.46702202,26.66063897,10.52393644,23.85425592,25.95904321,15.43510677,3.507978812,16.13670253,26.66063897,21.74946863,30.16861778,19.64468135,1.403191525,5.612766099,27.36223473,17.53989406,5.956548022,16.38226105,14.89487803,23.15266016,,,,sp035,262.2493646,,474.6225263,,494.4630935
,,sp036,37.16768206,14.57461932,28.42153745,21.86536154,37.89538326,13.84691812,51.01460019,34.25001216,24.77616634,10.20154702,65.58921951,18.21999043,8.018443415,43.72385797,32.79460976,13.11921692,10.20154702,7.290742215,5.100773508,45.18612548,12.39151572,17.49228923,31.33920735,42.99615677,16.76458803,42.99615677,24.04846514,22.59306274,18.53578529,13.73021133,25.40089096,25.40089096,12.35719019,10.98416906,36.38506002,19.22229586,23.34135926,13.73021133,59.72641927,11.67067963,11.67067963,12.35719019,15.78974303,77.575694,43.25016568,57.66688758,8.238126796,8.238126796,190.1634269,53.54782418,52.86131361,26.77391209,19.22229586,45.30969738,46.68271851,32.26599662,46.68271851,41.87714455,48.74225021,26.77391209,89.24637363,37.07157058,13.73021133,7.55161623,16.47625359,14.41672189,32.95250719,53.54782418,44.62318681,8.238126796,20.59531699,28.83344379,26.08740152,10.2976585,23.34135926,25.40089096,15.10323246,3.432552832,15.78974303,26.08740152,21.28182756,29.51995435,19.22229586,1.373021133,5.492084531,26.77391209,17.16276416,5.828474708,16.03002172,14.57461932,22.65484869,,,,sp036,260.3821018,,472.9885603,,494.4678138
,,sp037,36.14139987,14.17218174,27.63675572,21.26161038,36.84900763,13.46457398,49.60597385,33.30429331,24.0920414,9.919859662,63.77815559,17.71689606,7.797036396,42.51654521,31.8890778,12.75696623,9.919859662,7.089428641,4.959929831,43.93843627,12.04935847,17.0092883,30.47386229,41.80893746,16.30168055,41.80893746,23.38443364,21.96921813,18.02397112,13.35108972,24.69951598,24.69951598,12.01598075,10.68087178,35.38038776,18.69152561,22.69685252,13.35108972,58.07724028,11.34842626,11.34842626,12.01598075,15.35375318,75.43365692,42.05593262,56.07457682,8.010653832,8.010653832,184.9125926,52.06924991,51.40169542,26.03462495,18.69152561,44.05859608,45.39370505,31.37506084,45.39370505,40.72082365,47.39636851,26.03462495,86.78208318,36.04794224,13.35108972,7.343099346,16.02130766,14.01864421,32.04261533,52.06924991,43.39104159,8.010653832,20.02663458,28.03728841,25.36707047,10.01331729,22.69685252,24.69951598,14.68619869,3.33777243,15.35375318,25.36707047,20.69418907,28.7048429,18.69152561,1.335108972,5.340435888,26.03462495,16.68886215,5.667537586,15.58739725,14.17218174,22.02929804,,,,sp037,258.4802166,,471.4771748,,494.3144111
,,sp038,34.79194797,13.64301912,26.60485124,20.46774183,35.47313498,12.96183211,47.75378008,32.06077363,23.19248988,9.549470757,61.3967992,17.05538048,7.50590972,40.92905737,30.6983996,12.2806451,9.549470757,6.824722708,4.774735379,42.29785769,11.59945809,16.37419347,29.33602558,40.24787036,15.69300645,40.24787036,22.51130287,21.14892884,17.35098994,12.85258514,23.7772825,23.7772825,11.56732662,10.28206811,34.05935061,17.99361919,21.84939473,12.85258514,55.90874535,10.92469737,10.92469737,11.56732662,14.78047291,72.61710603,40.48564318,53.98085758,7.711551083,7.711551083,178.0083042,50.12508204,49.48245278,25.06254102,17.99361919,42.41353095,43.69878947,30.20357507,43.69878947,39.20038467,45.62667724,25.06254102,83.5418034,34.70197987,12.85258514,7.068921826,15.42310217,13.49521439,30.84620433,50.12508204,41.7709017,7.711551083,19.27887771,26.99042879,24.41991176,9.639438853,21.84939473,23.7772825,14.13784365,3.213146284,14.78047291,24.41991176,19.92150696,27.63305805,17.99361919,1.285258514,5.141034055,25.06254102,16.06573142,5.455922391,15.00539315,13.64301912,21.20676548,,,,sp038,256.4452037,,470.0312051,,493.8813749
